"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","status","gene"
0.476259195876617,-0.31138817441102,0.826,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","FAM228B"
0.476304396069948,-0.306199691302083,0.217,0.421,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","CTA-373H7.7"
0.476307338588779,-0.166757498194773,0.87,0.947,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","TMEM251"
0.476328219421053,-0.295673422718429,0.174,0.211,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","RP11-366L5.1"
0.476337144856736,-0.293785862669011,0.435,0.632,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","TMEM44"
0.476398061204594,-0.161303520140768,0.522,0.737,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","C9orf172"
0.47654095185054,-0.258515924162242,0.13,0.105,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","P2RY1"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL031733.2"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC022201.2"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC010894.4"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC114760.2"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC114811.2"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC139795.2"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC092490.1"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC018630.2"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC079313.2"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL136038.2"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC135178.2"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC137723.1"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC008770.2"
0.476541385855179,-0.270322378607602,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC012313.1"
